,가격,평점,채널,날짜,제품명,리뷰
118,"309,000",평점4,쿠쿠공식브랜드샵,21.05.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,배송도 빠르고 다들 평이 좋아서 구입했는데 괜찮은것 같아요
119,"309,000",평점5,옥션,20.09.24.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,청소기 완전짱짱!! 다이* 안부러워요^^흡입력 좋고 매트리스 청소했더니 먼지 가득~~침대바꿔야하나 고민고민ㅡㅡ;;
120,"309,000",평점5,쿠쿠홈시스생활가전,21.10.22.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,작동 조절 단계를 높이지 않아도 깨끗이 청소되어 만족해요
121,"309,000",평점5,쿠쿠공식브랜드샵,21.11.14.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,깔끔하고 편리합니다 혼자 사는 집에서도 쓰기 좋아요ㅎㅎ
122,"309,000",평점5,옥션,21.02.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,서비스센터도많고 싸게잘산거같아요 아직은만족합니다
123,"309,000",평점5,쿠쿠온라인공식판매점,21.07.08.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,아주 만족합니다쿠쿠에서 청소기도 잘 만드네요ㅎㅎ
124,"309,000",평점4,옥션,21.07.04.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,구매하신 상품에 대한 사용후기를 작성해주세요. 최대 1000자까지 입력이 가능합니다.
125,"309,000",평점5,쿠쿠홈시스생활가전,21.12.01.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,편리하게 쓸수 있어서 좋아요 파워도 유지가 잘되요
126,"309,000",평점5,쿠쿠넬로,20.11.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,흡입력도 좋구요  근데 손잡이가 조금 무겁긴하네요
127,"309,000",평점4,쿠쿠온라인공식판매점,21.07.03.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가볍고 소음적고 무엇보다 먼지량에 따라 조절되고
128,"309,000",평점5,G마켓,21.05.06.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,근데 무게는 쪼금 있는편인거같네요 좋아요그래도
129,"309,000",평점5,쿠쿠넬로,20.10.11.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,처가댁에 선물로 드렸습니다. 정말 좋아하시네요.
130,"309,000",평점5,옥션,20.09.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,쿠쿠라고 해서 믿고 구매했는데 역시 만족합니다
131,"309,000",평점5,위메프,21.02.09.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,빠른배송감사디자인예쁘고좋아요 가성비대비굿
132,"309,000",평점5,쿠쿠홈시스 직영스토어,21.07.14.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,오프라인 매장보다 많이 저렴해서 구입했습니다
133,"309,000",평점5,G마켓,21.02.10.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가성비최고...디자인도마음에들고잘쓰고있어요
134,"309,000",평점5,쿠쿠공식브랜드샵,21.11.14.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,좀 많이 기다렸네요ㅜㅜ 성능은 완전 좋습니다.
135,"309,000",평점5,G마켓,21.06.15.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,청소기 고민하다가 아주 좋은걸 구매했습니다!!
136,"309,000",평점5,옥션,20.09.24.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,흡입력이 좋아서 청소가 아주 깔끔하게됩니다.  현재 매우 만족하면서 사용 중 입니다.
137,"309,000",평점5,쿠쿠홈시스 주식회사,21.01.28.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,핸들린도 너무 부드럽고 묵직한게 고습스럽습니다.가격대비 만족감이 너무 좋아요
138,"309,000",평점5,쿠쿠홈시스 주식회사,21.09.02.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,다른 곳보다 저렴해서 구매했어요 만족합니다
139,"309,000",평점5,주식회사 원어나더,21.10.20.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,배송도 디자인도 가격대비 성능도 최고에요.
140,"309,000",평점4,옥션,21.07.26.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가성비 좋고 부드럽게 잘 밀리네요.만족해요
141,"309,000",평점5,쿠쿠홈시스 직영스토어,21.07.01.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,매장에서 보고 이쪽으로 시켰는데 잘되네요
142,"309,000",평점5,쿠쿠홈시스 주식회사,21.06.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가격대비 성능에 만족하며잘 쓰고 있습니다
143,"309,000",평점3,쿠쿠홈시스생활가전,21.12.14.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,다좋은데 여자분이 들기엔 무게감이있네요
144,"309,000",평점5,쿠쿠홈시스 주식회사,21.01.29.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,성능  좋코 디자인 이쁘고 흠잡을게 없네요
145,"309,000",평점5,G마켓,21.05.01.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,사용이 간편하고 성능이 좋아 만족합니다.
146,"309,000",평점4,쿠쿠홈시스 주식회사,21.02.04.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가격대비 흡입력 좋고요 가성비 좋습니다.
147,"309,000",평점5,쿠쿠온라인공식판매점,21.01.04.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,많이 사용은 안해봤지만 좋은것 같습니다.
148,"309,000",평점5,옥션,21.07.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,파워좋구요 가성비 디자인 맘에 드는 제품
149,"309,000",평점5,쿠쿠홈시스 주식회사,21.04.19.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,만족스럽습니다! 오토기능 넘 편리하네요
150,"309,000",평점5,쿠쿠홈시스 주식회사,21.04.12.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,저렴하게잘구매했습니다흡입력도좋아요
151,"309,000",평점5,도모마켓,21.12.04.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가성비 최고예요~ 흡입력이 너무 좋아요
152,"309,000",평점5,옥션,21.06.18.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,흡입력이 매우 좋아서 아주 만족합니다.
153,"309,000",평점5,G마켓,21.11.01.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,"보기도 좋고, 세워두니 관리도 편하고.."
154,"309,000",평점4,옥션,21.02.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,조금 무겁기는 해도 좋아요가성비 좋음
155,"309,000",평점5,G마켓,21.04.22.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,사용하는데 청소고 잘되고 너무 좋아요
156,"309,000",평점5,미나래81,21.09.04.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,잘 쓰고있어요 행복하세요 감사합니다
157,"309,000",평점5,쿠쿠공식브랜드샵,21.02.15.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,소리도  나름 조용하고 힘도 좋아요~^^
158,"309,000",평점5,G마켓,21.02.25.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가성비 갑이라 세일할때 언능샀어요 ㆍ아직사용전이라 사용해보고 이상이있으면 연락드릴게요
159,"309,000",평점5,도모마켓,21.12.28.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,디자인이쁘고 조용하고 흡입력좋네요
160,"309,000",평점4,옥션,21.09.07.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,충전중 입니다만 디자인 조코.. 다소 무거운 감은 있지만 가성비 대비 만족합니다
161,"309,000",평점5,쿠쿠공식브랜드샵,21.11.27.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,조립도 쉽고 이쁘고 성능도 좋습니다
162,"309,000",평점5,주식회사 원어나더,21.04.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,배송도빠르고 디자인도 맘에 드내요~
163,"309,000",평점4,옥션,21.07.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가격도 기능도 우리집에 딱입니다...
164,"309,000",평점5,쿠쿠온라인공식판매점,21.01.25.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,정전기있는곳도 잘 흡입되고 좋아요
165,"309,000",평점5,옥션,20.09.24.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,흡입력두좋고 일단가벼워서 좋네요~
166,"309,000",평점5,옥션,21.02.19.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,시중가대비 저렴하게 잘구매 했어요
167,"309,000",평점5,쿠쿠공식브랜드샵,21.11.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,"소리도조용하고 흡입력이 좋습니다,"
168,"309,000",평점5,옥션,20.09.23.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,생각보다 참 가볍고  무게감도 좋습니다~친구네집에서 다이슨써봤는데 가격대비 전혀모자람이 없는것 같습니다.잘쓰겠습니다
169,"309,000",평점5,미나래81,21.07.07.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,잘받았어요 감사합니다 행복하세요
170,"309,000",평점5,도모마켓,21.12.10.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,청소기 흡입력이 아주 훌륭합니다.
171,"309,000",평점5,G마켓,21.07.08.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,무게감이 있긴한데 청소는 잘돼요
172,"309,000",평점5,쿠쿠온라인공식판매점,21.04.20.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,써봐야  알겠지만  마음에  들어요
173,"309,000",평점4,주식회사 원어나더,21.11.26.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,"좋은데, 배터리 너무 빨리 닳아요."
174,"309,000",평점5,쿠쿠온라인공식판매점,21.01.25.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,"상대적으로 덜 무겁고, 흡입력이 좋아요ㅎ 불편함 없이 잘 사용하고 있네요ㅎ"
175,"309,000",평점4,쿠쿠홈시스생활가전,21.08.22.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,쓰레기통분리가 쉬워서 편하네요
176,"309,000",평점5,G마켓,21.02.24.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,로보캅 같네요. 튼튼해 보이구요
177,"309,000",평점5,옥션,20.09.29.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,"청소기 구성 짱짱!!이보다 가성비 좋은 청소기는 없었다,,^^흡입력도 좋고 타사비해 소음적고,,무엇보다 디자인 ,어여쁨~~"
178,"309,000",평점4,쿠쿠홈시스 주식회사,21.04.21.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,기능과 성능대비 가격이 좋아요
179,"309,000",평점5,쿠쿠스마트온라인,21.03.30.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가격도 저렴하고 성능도 좋네요
180,"309,000",평점5,쿠쿠홈시스 주식회사,20.12.16.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,조립하기 쉽고 흡입력이 좋아요
181,"309,000",평점5,G마켓,21.05.08.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,깔끔하고 흡입력이 너무 좋아요
182,"309,000",평점5,G마켓,21.03.28.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,한달만에  서서 청소하네요  청소기 고장난 후로 흡입력 좋아요 추천합니다
183,"309,000",평점5,쿠쿠온라인공식판매점,21.02.17.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,아주 좋아요! 잘 빨려들고 각도 조절도 잘되고부드럽습니다. 소음이 조금 있긴 하지만 괜찮습니다.
184,"309,000",평점5,쿠쿠온라인공식판매점,21.05.27.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,빠른 배송으로 상품 잘 받았습니다아직 사용전이며 좋은 제품이라 봅니다
185,"309,000",평점5,쿠쿠온라인공식판매점,20.11.15.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,만족합니다...사용간편하고요
186,"309,000",평점5,쿠쿠홈시스생활가전,21.09.30.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가성비굿 정말 좋습니다 굿굿
187,"309,000",평점5,쿠쿠온라인공식판매점,20.11.13.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,아직 얼마안돼서 잘 모르겟슴
188,"309,000",평점3,쿠쿠온라인공식판매점,20.12.23.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,빨리는 감이 좀약한것같아요
189,"309,000",평점5,쿠쿠홈시스 주식회사,21.01.29.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,배송도빠르고 상품도좋네요
190,"309,000",평점5,쿠쿠홈시스 직영스토어,21.07.03.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가격대비 가성비가 좋아요!
191,"309,000",평점4,옥션,21.02.23.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,아직미사용 좋을것같아요
192,"309,000",평점5,옥션,20.09.18.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,일단 가볍고 소음이 크지 않아성좋아요.한손으로  사용해도 무겁지 않아 좋아요.흡입력도 가격대비 만족 합니다.^^
193,"309,000",평점5,G마켓,21.06.26.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,빠른 배송. 가성비 우수.
194,"309,000",평점5,쿠쿠홈시스생활가전,21.11.09.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,청소기 잘 사용중입니다
195,"309,000",평점5,쿠쿠홈시스 주식회사,21.01.29.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,좋네요 좋아요 좋습니다
196,"309,000",평점5,옥션,20.10.05.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,가볍고 좋습니다.  흡입력도 좋네요핸들링이 편합니다. 악세서리 이용해서싱크대윗부분 청소하니 좋네요
197,"309,000",평점5,쿠쿠홈시스 주식회사,21.01.15.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,잘 사용하고 있습니다.
198,"309,000",평점5,쿠쿠공식브랜드샵,21.02.07.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,편리하고 본체가 가볍네요 구성품 사용 용도마다 바꿀때 편리합니다
199,"309,000",평점5,쿠쿠공식브랜드샵,21.12.25.,쿠쿠홈시스 쿠쿠 CVC-A1410UG,잘쓰고있습니다^^ ㅎ
200,"248,930",평점5,롯데ON,21.05.02.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,어 이거 괜찮네.. 하고 킵만 해뒀다가 슬슬 샤오미 제품 구매를 망설이던참에 온세상 이벤트로 구매를 하게 됐답니다. 더구나 AS 접근성과 배터리 추가증정은 결정 요인에 충분히 한몫했답니다. 와이프에게 무선청소기 주문했어 쿠쿠껄로~ 했더니.. 왜에?? 쿠쿠?? 밥솥 회사에서 왜에?? 이런 반응이었답니다..ㅎㅎ사실 얼마전 처가집에서 LG 제품으로 구입해서 갈때마다 만지작 거리던 참이던터라.. 쿠쿠는 의외였던 거죠. 암튼 배송은 3일만에 왔고 손쉬운 조립 완성후에 간단히 성능 시험을 해본 결과 개인적으로 이젠 유선 청소기는 필요없겠다 하는 생각에 외관과 성능면에서 여타 유명 제품에 비해 손색이 없음에 정말 쿠쿠가 야심(?)차게 무선 청소기를 출시했음을 느낄수 있었답니다.앞으로도 부디 실용적인 가격에 다양한 제품들을 출시하면 좋겠다는 개인적인 단상입니다. 기대가 커요^^
201,"248,930",평점3,쿠쿠홈시스 주식회사,20.12.14.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,새상품인데 하자가 있는 상품이 왔어요.. 사용전인데 청소기 봉에 찍힘이 있네요.. 재포장이 번거러워 봉만 변경가능한지 문의했고 다음날변경가능하다는 답변받았으나 그사이 신랑이 교환해야하는걸 모르고 조립까지 해놓는 바람에 그냥 사용하기로 했어요..흠집이 있는 상품을 제대로된 검수없이 출고시켰다는게 이해안가고 이런부분이 역시 대기업과 비교되는 부분인거 같아요..저렴한 가격대비 성능은 좋다고 아무리 광고해도 이런 작은부분의 불만족에서 브랜드 평이 나오는거 아니겠어요?
202,"248,930",평점5,SSG닷컴,20.09.21.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,쿠쿠무선청소기 아주 마음에 들어요우선 디자인이 심플합니다그리고 중량도 가벼워서 한손으로 청소하기 딱좋아요~^^오토에 놓고 주로 청소했는데 소음이 작아서늦은 시간에도 청소가 가능해서 좋네요또한 다양한 청소도구들이 있어서 구석이나 TV다이등어디나 청소하기가 너무편하네요무선청소기라서 언제 어디나 청소가능하고청소기 출력이 좋아서 아주 깨끗하게청소가되네요큰맘 먹고 산 청소기가 잘될까 걱정했는데정말 모처럼 맘에 쏙 드는 청소기를 산거같아요역시 쿠쿠가 잘 만드네요~^^그리고 결정적으로 가성비가 갑입니다국내에 시판되는 청소기가 너무비싸서 망설여 는데성능도 가격도 최고입니다적극 추천합니다~^^
203,"248,930",평점5,쿠쿠공식브랜드샵,21.07.17.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"좋네요. 삼*,엘*제품은 가격대가 있어서 부담스러웠는데 쿠쿠에서 합리적인 모델이 나와서 구매했습니다. 조금 무게감은 있지만 청소기 오래 돌릴 거 아니라 괜찮습니다. 1단 청소 시 소음도 작고 흡입력도 좋아서 파워 사용할 일 없을듯 합니다.다만 필터,먼지통 등등 세부 부품에 따라 물세척 청소 가능 여부가 달라서 청소할 때 헷갈리네요. ㅠ ㅠ  무선 청소기 사용이 처음이라 타브랜드 제품도 이런건가.. 사용설명서 잘 숙지해야겠어요. 월 1회씩 교체 권장 부품도 몇 개 있어서 ㅜㅜ 그 부분은 사용하다 보면 익숙해질 거 같고 잘 관리하면 될 것 같습니다. 어쨌든 첫인상은 매우 만족입니다 ! ! !"
204,"248,930",평점5,쿠쿠홈시스 주식회사,20.09.24.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,현재 삼*청소기 사용중인데 몇 년을 쓰다보니 흡입력이....ㅠ쿠쿠에서 청소기가 출시되었다는 소식에 1도 망설임없이 주문~~~~~~~~~~~~~~~~~~~~~~~~~~받은 순간 포장 상태 굿~~~~~~고급진 색상 굿 ~~~~~~~~~~비싼  다***청소기 못지 않게 묵직함이 나의 기쁨을 더 업!!시켜주고~~~~~~~~~~~~~타 청소기는 구석구석 청소하기가 힘들었는데 쿠쿠청소기는 핸들링이 넘~~~~좋아 이 또한 별점 5개!!역~~~~~쉬~~~~~믿고 사용하는 쿠쿠!!쿠쿠 청소기 덕분에 청소하는 기쁨이 배가  될 듯해요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~좋은 제품을 중저가에 구매할 수있게 해 주셔서  넘 감사드려용~^^
205,"248,930",평점5,SSG닷컴,20.09.23.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"두근거리며 살짝 걱정하는 마음이 없지 않았습니다.쿠쿠에서 밥솥이 아니라 청소기?청소기를 만들었다고?의심반,걱정반 이었지만정수기를 잘 쓰고 있기에  큰 마음 먹고 구입했습니다.오랫동안 쓰던 유선 청소기가 고장이 나서 구입해야했기에...기다리던 배송을 받고 두근거리며 제품을 써 보았습니다.오오!!!일단 파워가 좋아서 맘에 들었습니다.LG 무선 청소기를 어머니가 고향집에서 쓰시는데 파워가 약해서 답답했었어요. 제가 청소를 늘 가면 해드리는데요!늘 유선보다 못하다고 불평했습니다.빨아들이는 힘이 약해서 청소기가비싸기만 하다고~ 광고만 멋있다고 ㅜㅜ쿠쿠무선청소기는 무게도 LG보다 가볍고디자인도 맘에 듭니다.파워가 젤 맘에 듭니다.확실하게 빨아들이네요~자신있게지인들에게 추천할 수 있겠습니다.대박나세요 ~~"
206,"248,930",평점5,쿠쿠홈시스 주식회사,21.06.27.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"쿠쿠홈시스 무선청소기 CVC-A1410UG 구매후기입니다.1. 가격은 국산 타 무선청기에 1/3 가격입니다.2.디자인은 다크한 그래이색에 실버 매칭으로 고급스럽고 세련미가 있습니다.거치대에 세워 놓으니 인테리어 효과가 좋습니다.3. 성능을 보면 일단 기존의 유선 청소기 보다 소음이 적은 듯하고 흡입력은 적당합니다. 이건 소음이 적기 때문에 흡입력이 적당하다고 느끼는 것 같기도 합니다. 권총처럼 단추를 한번 누르면 작동하고 다시 한번 누르면 꺼지는 스타일로 ON/OFF 작동은 편리합니다.여성이 사용하기에 개인적으로 무겁게 느껴지나 남성은 무게가 괜찮다고 하네요.결론적으로 가격, 디자인, 성능 모두 만족스러운 쿠쿠 무선청소기 입니다.쿠쿠가 번창하시길 바랍니다."
207,"248,930",평점5,옥션,21.06.02.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"음 솔직히 다이*, L*, 삼*에 비해 저렴해서 별 기대 안하고다이* 보조로 쓸려고 구매 했습니다그래도 이름있는 곳에서 나왔고 쿠쿠에서 청소기를?반신반의 신기하기도 하고 구매하였는데, 왠걸 마감상태도 좋고 편의성이나 파워면에서 높은 점수를 주고 싶네요좀더 사용해 봐야 알겠지만 끝까지 실망시키지 않았으면 합니다구성에 부속품홀더가 없네요...10, 20차이가 생산일이 아니고 구성품 차이인가 봅니다따로 팔긴 하는지 좀 찾아봐야 겠네요"
208,"248,930",평점5,SSG닷컴,20.09.19.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"국민청소기 쿠쿠 기대하고 주문했어요 다이슨 ,삼성,엘지 청소기 무얼사야하지고민하다 너무고가여서 살짝망설이고있다가 쿠쿠 무선청소기 훨저렴하고 가성비좋다해서 구매해보았는데 다이슨보다 훨예쁘고 흡입력 빵빵하네요 잘골라 구매한 남편님 궁디 토닥토닥 각이예요~ 정말 갓갓갓성비 최고예요
살짝 무거운감이 있긴한데 흡입력생각하면 이정도야~ 세련된디자인 너무 고급스럽고 귀엽기까지하고요 무엇보다 벽에설치안해도 되는 스탠딩 거치대도 좋네용~~~"
209,"248,930",평점5,쿠쿠공식브랜드샵,21.09.05.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,그동안 저렴하고 가벼운 제품들 쓰면서 길게는 2년 짧게는 5개월 정도 사용했었는데 이번에는 좀 괜찮은 제품을 써보려고 이제품 구입했어요. 후기에 무겁다는 이야기를 많이 봤는데 확실히 무겁네요. 표기된거 보다 두배는 더 나갈듯 합니다. 그래도 고장 잘나는 가벼운 제품보다는 뭔가 안심이 되네요. 사용한지 일주일 정도 됐는데 흡입력도 좋고 배터리용량도 넉넉해서 한번 완충해서 오래 쓰니 좋네요. 안쓰는 부속품 들어 있는거보다 딱 사용할거만 구성된 것도 넘 맘에 듭니다
210,"248,930",평점5,쿠쿠홈시스 주식회사,21.06.28.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,조금 써보고 리뷰씁니다완전 대박 가성비 짱청소기 고장나서 여러군데 돌아다니며 삼성이나 엘지 청소기들을 봤는데 청소기에 50에서 100을 차마 쓰기는 너무 아까운것같아서 포기하고 인터넷에서 알아보던중 쿠쿠 청소기를 발견했습니다.유튜브 반응도 좋고 리뷰도 좋길래 실물 안보고 구매했는데 진짜 좋은것같아요청소기 필요없는 구성품 빼서 가격 낮추고 청소기 본품은 대기업에 밀리지 않을 정도로 탄탄한 느낌입니다.마감이나 조립 퀄리티가 역시 쿠쿠답게 완벽합니다!!!
211,"248,930",평점1,쿠쿠홈시스 주식회사,21.01.18.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,어이가 없네요. 산지 일주일만에 청소기가 집에서 갑자기 폭발했어요.친정엄마와 아이들만 있었는데 갑자기 펑 하는 소리와 함께 청소기가 터졌답니다. 가보니 콘센트는 까맣게 탔고 집안 전압기는 다 내려가 정전이 된 상태였습니다.아이들과 엄마가  놀래서 벌벌 떨고 있었구요.기껏 콜센터에 전화했더니 괜찮냐라는 말이 우선이 아니라 멀티탭에 꽂아있었냐는 황당한 말부터 하네요. 어찌어찌해서 as를 신청했더니 단순히 아답터만 바꿔준다니? 넘 황당하고 어이가 없네요.터진 청소기를 부품만 교체 후에 쓰라는건가요? 맘같아서는 당장 환불해달라고 하고 싶지만 새제품으로 교환해준다는 말에 참고 있었어요.이제 와서 아답터만 교환해준다는건 소비자를 기만하는거 아닌가요?다른것도 아니고 안전과 관련한 문제입니다. 당장 새제품으로 교환해주세요!!!
212,"248,930",평점5,쿠쿠홈시스 주식회사,21.05.03.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,"저렴하게 할인행사해서 구입했습니다.. 하루차이로 비슷한 가격에 다른 것 구입할뻔했네요. 일단 30만원대 무선청소기가 가지고 있는 대부분의 기능을 다 가지고 있고 깔끔합니다. 작동도 잘 되고 거치대도 못으로 안박아도 되니 편해요. 다만, 대기업 AS치고는 불만족한 평들이 많아 불안하네요.... 또 먼지통에서 분진이 새어나온다는데 이렇게 되면 무슨일이 있어도 기계결함으로 반품할 예정입니다."
213,"248,930",평점5,쿠쿠홈시스 주식회사,21.02.15.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,한달 사용해본 후 느낀점입니다. 우선 가장 만족스러운건 침구청소기능 입니다. 침구청소기를 한번도 사용해본적은 없지만 이 정도면 충분히 만족합니다. 원래 카페트도 그냥 청소기로 밀곤 했는데 침구청소기능으로 밀면 확실히 먼지도 더 많이 나오고 카페트도 더욱 보송보송해지는게 느껴져요. 아직까지는 성능도 처음과 별 차이 없이 잘 됩니다. 거치대에 넣으면 자동 충전되니까 너무 편하네요. 10만원대 무선청소기쓰다가 바꿨는데 확실히 돈을 더 주니까 더 좋고 편한점이 많아요. 100만원짜리 청소기와 비교해서 어떨진 모르지만 가격대비 이정도면 저는 충분히 만족합니다 ^^
214,"248,930",평점4,쿠쿠홈시스 주식회사,21.05.01.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,일단 크게 저렴한 느낌은 많이 없습니다 다이x 공중에 풍선 띄우는 제품보단 스펙상 무게는 가볍지만 손목스냅으로 제품 취급시 약간의 더 무겁게 느껴지긴 합니다만 제로a8+1 보단 확실히 월등히 가볍습니다 비교제품들 다 쿠쿠 구성이면 돈백은 우습게 넘기는 제품들이라...뭐 그렇다고 비싼만큼 좀 더 긴 사용시간이라든지 부품의 퀄이나 앞세우는 셀링 포인트 들이 있지만 쿠쿠와 비슷한 금액대의 일렉트로xx 무선과 쿠쿠는 당연 쿠쿠선택하겠네요
215,"248,930",평점5,쿠쿠공식브랜드샵,21.07.25.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,님들 이거 야무짐. 가성비 쩌는 무선청소기임. 쿠쿠가 밥솥만 잘 만드는줄 알았는데 쩔음. 쿠쿠 밥솥 테스트 하는거 보면 님들 쿠쿠회사가 사이코가 아닐까 싶을거임. 청소기도 그럴까?? 아무튼 신뢰가 가는 기업임. 단점은 무게감 정도인데 두 손으로 하면 됨. 대충 넉가래(제설 삽) 무게보다 쪼끔 무거운 정도임. 이거보다 가벼울려면 비싼 소재가 들어가야하므로 가격으로 잘 맞춘듯. 글고 솔까 별로 무겁지 않음. 좋은 제품임.
216,"248,930",평점4,쿠쿠홈시스 주식회사,20.10.08.,쿠쿠홈시스 쿠쿠 CVC-A1420UG,세기 가장 약한걸로 해도 브러쉬가 돌아가면서 먼지를 흡입해줘서 청소가 잘 되네요. 그래서 소음도 적고 오래 쓸 수 있어서 좋아요. 다만 다이슨v6랑 비교해봤을 때 이게 좀 무거워요. 가벼운 유선청소기로만 하다보니 이건 익숙하지가 않은데 곧 익숙해지겠죠~ 완충 후 30평 아파트 기준 충전 없이 서너번정도는 돌렸어요. 배터리도 이정도면 괜찮다고 생각합니다.
