가격,평점,채널,날짜,제품명,리뷰
"178,600",평점5,테팔,21.11.15.,2020년형테팔 엑스퍼트3.60 TY6933,가성비 최고네요 그렇게 구석진 곳 청소 많이 할것  아니라면 초고인듯 합니다
"178,600",평점5,11번가,21.11.14.,2020년형테팔 엑스퍼트3.60 TY6933,이정도의 가격에 이 성능이면 완전 만족합니다무선이라 더 편하고 좋아요
"178,600",평점3,테팔,21.11.23.,2020년형테팔 엑스퍼트3.60 TY6933,소음은 좀 있으나 흡입력도 괜찮은듯 하고 나쁘지 않아요~ 받은지 얼마안되서 정확지는 않지만 괜찮네요
"178,600",평점4,11번가,21.11.18.,2020년형테팔 엑스퍼트3.60 TY6933,상품이 맘에들긴하는데 벽에 설치하는 제품인데 설치나사 별매라니 좀 어이없지만 청소할때 이상없이 잘쓰고있어 제품에는 만족합니다.
"178,600",평점3,11번가,21.11.15.,2020년형테팔 엑스퍼트3.60 TY6933,세일기간에 아주 싸게 구매해서 좋았고요.이틀정도 사용해보니 일단은 쓸만합니다. 오랫동안 사용했으면 좋겠습니다.
"178,600",평점3,테팔,21.06.24.,2020년형테팔 엑스퍼트3.60 TY6933,가벼워서 사용하기 좋아요..핸들링도 좋고 보관은 좀 불편하네요~~
"178,600",평점5,옥션,21.11.23.,2020년형테팔 엑스퍼트3.60 TY6933,조립이 간다하고아주 좋으네요이왕이면 테팔을 쓰는게 짱일듯
"178,600",평점4,11번가,21.11.16.,2020년형테팔 엑스퍼트3.60 TY6933,흡입력이 좋고 핸들링이 부드러워서 사용하기 편하고 좋아요
"178,600",평점5,11번가,21.11.13.,2020년형테팔 엑스퍼트3.60 TY6933,완전 빨라요 배송이 제품도 물론 좋아요.구매하길 잘 했어요.
"178,600",평점5,11번가,21.11.18.,2020년형테팔 엑스퍼트3.60 TY6933,조용하고 가벼운편. 얼굴에 바람오는게 단점이나 가성비 굿
"178,600",평점3,11번가,21.11.19.,2020년형테팔 엑스퍼트3.60 TY6933,가격대비 좋습니다.다만 너무기대하시지만 않으면 좋아요~
"178,600",평점5,테팔,21.07.21.,2020년형테팔 엑스퍼트3.60 TY6933,가볍고 청소 잘됩니다.  세일해서 쿠폰할인받아서 샀어요
"178,600",평점3,테팔,21.11.22.,2020년형테팔 엑스퍼트3.60 TY6933,거치대 걸면 충전 꼭 확인하세요. 잘 안착이 안돼요.
"178,600",평점5,11번가,21.11.19.,2020년형테팔 엑스퍼트3.60 TY6933,바람이 얼굴로 오긴 하지만 먼지필터에 싸이는 먼지를 보니 잘 되는것 같아요마니 파세요
"178,600",평점5,G마켓,21.11.17.,2020년형테팔 엑스퍼트3.60 TY6933,핸들링 흡입력 최고 조용하고 진짜 넘만족해요ㅜㅜ
"178,600",평점5,테팔,21.11.18.,2020년형테팔 엑스퍼트3.60 TY6933,얼굴로 바람이 나오긴 하지만 싸게 잘 산 것 같아요
"178,600",평점5,11번가,21.11.16.,2020년형테팔 엑스퍼트3.60 TY6933,완전 만족합니다...가격 최저가인듯요..적당한게 맘에드네요..완전 포장잘되서 왔어요..
"178,600",평점4,11번가,21.11.18.,2020년형테팔 엑스퍼트3.60 TY6933,흡입력도 좋고 생각보다 가벼워서 쓰기에 좋아요
"343,100",평점5,테팔,21.11.07.,2020년형테팔 TY5510,"10월 20일부터 11월 6일까지 18일동안 사용한 후기입니다.일단 무게는 보건소에 인바디 재러 갔다가 이렇게 살면 할머니 되기 전에 죽는다는 소리 들은 사람이 들고 왔다갔다하기에도 전혀 부담되지 않을 정도로 가볍습니다. (20대 여성)무선 청소기라 흡입력이 떨어지지 않을까 걱정했지만 부스터 모드 사용 안해도 충분할 정도로 흡입력이 좋아요. 순식간에 호로록 빨아들입니다. 저 사실 부스터 모드 어떻게 켜는지 아직 몰라요. 부스터 모드 안해도 잘만 빨아들여서 쓸 필요가 없었어요...가벼운데다 헤드가 이름값 해요 360도 돌아가서 360인거 맞죠? 아주 잘 돌아가서 손목이 전혀 안 아파요.??????소리가 안 거슬려요??????기존에 구형대형 유선 청소기랑 홈쇼핑으로 충동구매한 중형 무선 청소기가 있었는데 전자는 시끄러운건 당연하고 넘 무거워서 대청소 때만 쓰고 평소엔 주로 후자를 썼거든요 근데 소리가 무슨 호루라기 부르는 것처럼 시끄러워서 청소할 때 ""아 아빠 티비 안들린다고~"" 이랬는데 이건.. 소리가 당연히 나긴 나는데 짜증이 안 나요. 짜증이 안 나고 청소를 더 열심히 해야겠다는 사명감만 불탑니다 진짜라니까요ㅠ 대체 이걸 뭐라 표현해야하죠 일반차 쓰다가 전기차 탄 기분이라 해야할까요 저 전기차 처음 봤을 때 UFO인 줄 알았음30평 정도 되는 집 청소하기에 배터리도 충분하네여 여태 쓰면서 청소 도중에 꺼진 적 한 번도 없어요!이걸 쓰고 제가 청소를 좋아하지 않았던 게 아니라 청소는 장비빨이라는 걸 깨달았습니다. 그동안 컴퓨터, 노트북은 성능 다 따지고 깐깐하게 굴면서 청소기는 그냥 호로록만 잘하면 된다고 생각했던 스스로를 반성합니다.나.. 청소 좋아했네..?휴학하고 집에서 뒹굴거리면서 매일 어 더럽네? 하고 이걸로 바닥 훑고 있으니까 오빠가 오바하지 마래요 암것도 모르면서...사은품으로 받은 거치대는 받기 전엔 대체 몰까 했는데 직접 보니 무거워서 지탱을 잘해주네요. 조립할 때 힘으로 밀어붙여야하지만 그래서 튼튼합니다.요즘 티비에서 테팔 청소기 광고하는 거 보고 엄마가 저거 좋아보인다며 저 보고 알아보라고 시켰어요 공식샵이 제일 싼데다 라이브 방송 혜택 있대서 그 날까지 대기 타고 바로 구매했네욥결론은 대만족이구요 테팔 청소기를 저렴한 20만원대에 사게 돼서 더 만족스러워요 청소 잘 하겠습니당 ^^*"
"343,100",평점5,테팔,21.10.04.,2020년형테팔 TY5510,"기존에 쓰던 싸구려 청소기가 고장나서 매장 둘러보면서 정말 많은 제품들을 직접 만져 보고 테스트 해본 후 테팔로 결정해서 구매했습니다. 오자마자 뜯어서 바로 사용해봤는데 너무너무 잘 샀다고 생각되어서 후기 남깁니다 :-)1. 무게 ??????????매장에서 다른 제품들과 비교해봤을 때 제일 가벼워서 한 손으로 들어도 거뜬하다는게 좋았어요. 타 제품들도 성능은 좋을테지만 일단 드는게 너무 버거워서 ?? 후보에서 많이 탈락했어요… 많이 비싸기도 하고 ㅎㅎ 이 제품은 일단 가볍기 때문에 언제든지 청소가 필요한 곳에 슉슉 돌려주기만 하면 된다는게 진짜 큰 메리트에요! 왜 청소 한번 하려고 하면 막 청소기 끄내고 번잡스럽고 이러는데 에어포스 360은 휙 끄내고 슉 돌리면 끝이라 진짜 편해요 ㅋㅋㅋ가벼운 청소기 찾는 분들, 손목 안좋으신 분들은 무조건 이 제품추천합니다!! 청소가 편해지는 가장 큰 지름길이에요??2. 흡입력 ??????????제품이 가벼워서 흡입력이 좀 떨어지는건 아닐까 걱정했는데 전혀요! 걱정이 무색하게 성능도 넘 좋고 큰 알갱이 작은먼지 다 깨끗하게 잘 빨아들여요 :-) 부스트 기능쓰면 더 강력하게 흡입하는게 가능해서 좋습니다! 그리고 전에 쓰던게 일반적인 청소기 헤드(?) 납작해서 흡입구멍 없는 쪽은 먼지가 그대로 남아있기도 했는데 소프트헤드라서 구석구석까지 다 닿습니다. 최고에요 ????3. 악세서리 ??????????딱 필요한 악세서리만 있는 것도 좋아요 ㅜㅜ!!! 저는 쓰는 것만 써서 막 쓸데없는거 들어있으면 쓰레기만 나오고 별로인데 딱 실생활에 필요한 헤드들이 들어있어서 다용도로 활용할 수 있어서 편리해요!4. 디자인 ??????????저는 집 분위기를 내추럴로 해서 우드&화이트가 많은데 봉 색상이 딱 로즈골드 느낌이라 거실에 세워놔도 잘 어울려서 좋아요. 가격이 괜찮으면 디자인이 별로인 경우가 많은데 에어포스360은 이 가격에 이런 심플하고 깔끔한 디자인이라니 칭찬합니다????5. 거치대 ????????거치대 같이 주셔서 넘 편하게 보관하고 있어요! 처음 조립 할 때 약간 헷갈려서 헤매긴 했는데 조립 다 하고 나니까 세상 쉬웠던 것…?? 제가 잘 못하는 걸로… ㅋㅋㅋ 인테리어랑 잘 어울리는 깔끔한 블랙색상이고 밑쪽으로 중심 잘 잡아두고 충전기도 쉽게 거치할 수 있게 되어있어서 잘 쓰고 있습니다 ㅎㅎ실 사용기는 여기까지입니다! 제가 이거 구매하고 사용해본담에 부모님댁에도 하나 배송해드렸는데 넘 잘 사용하고 계셔서 더 좋아요 ^^ 감사합니다. 많이 파세요!"
"343,100",평점5,테팔,21.10.21.,2020년형테팔 TY5510,요새 삼성 Lg 다이슨 등 핫한청소기라 거치대이벤트 있길래 후딱 주문햇어요. 거치대가 먼저오고 다음날 청소기 도착~거치대 조립하는데 충전대가 없어 깜짝놀랏는데이건 본품에 들어있군요.. 참고하시길..  ㅎㅎ거치해놓고 휘청거림같은거 없고 벽에 구멍 안뚫어서 더 좋고 추가구성품 다 들어잇고 거치대 중간에 구성품 꽃을자리 있어요. 예비필터도 1개씩 추가로 잇고.무게는 적당. 연결대나 청소통비우는거 다 원터치분리로 편하고 버튼 한번만 눌러줌 자동으로 도니 이것도 편리. 소음도 준수합니다. 지금 데커앤데커 휘파람핸디 쓰는데 넘 시
"343,100",평점5,테팔,21.11.23.,2020년형테팔 TY5510,"작동 시켰을 때 소음이 적어서 놀랬습니다. 강아지털이 잘 밀리고 특히 저희집 마루의 나무결이 생생?해서 그동안 청소기로 놓치는 잔부스러기가 있었는데 부드럽게 끌어 올려 흡수를 했습니다, 몹시 칭찬해! 보내주신 거치대는 좀 무거워서 조립하는데 힘 좀 썼습니다. 이음봉 나사가 잘 안들어가 전동드릴 옆집에서 빌려서 했는데 보시던 엄마가 오빠 시키라고 하시더라구요;; 시간과 힘은 좀 들였지만 조립 잘 해서 청소기 잘 걸어두었습니다. 다소 불편한점은 청소기 이음대의 길이 조절이 안되어서 기존 길이 조절하며 청소했던 제겐 낯설고 불편합니다. 그리고 360도 회전을 도와주는 플라스틱 반투명 호스같은 이음 부분이 좀 불안합니다. 다른 청소기에 비해 좀 긴 거 같고 불투명하게 있으니 금방이라도 찢어지지 않을까 좀 걱정이 되었고, 거치대가 ㄷㅏ소 무거웠던게 불편했어요. 하지만 전반적으로 마음에 듭니다. 길이야 적응하기 나름이고 회전 호스는 조심해서 사용할게요. 흡입력 기대 이상으로 좋고  소음레시벨 기대 이상으로 낮네요. 친구집에서 사용해본 다이*이나 직장에서 사용중이 LG코드*에 결코 뒤지지 않는 것 같습니다. 추천합니다:)"
"343,100",평점4,테팔,21.10.26.,2020년형테팔 TY5510,캐릭터가 예뻐서 구매한 로봇청소기가 먼지 없는곳만 골라서 나다니니 속이 타서 하나 더 장만하려고 고심하다 결정장애로 또 골치 아파서 정가보다 할인률이 월등한 이 제품을 선택했는데 주문하고 제품 받기도 전에 가격이 조금 더 내리고 적립금 혜택도 좋아서 막 약 올라혼났습니다..이틀정도후에 원래가격으로 회복되어 그만 속 태우기로했고 그제서야 개봉해서 조립해보는데 거치대가 충전기가 꼭 그래야만 했나? 이게 최선인가 싶더라고요..또 익숙해지면 그러려니하게되겠지만..거실벽 귀퉁이에 세워놓는데 영 아름답지가 않네요..청소기 본품 성능은 별 불만 없습니다..다른 경쟁사 제품을 써본적이 없어 비교불가고요..소음은 크게 거슬리지 않고 흡입력 괜찮고 굴리면 잘 굴러다닙니다..후진할때 플라스틱 바퀴 구르는 소리가 내 소중한 마루를 상처낼까봐 조심스러운데 상처 없었고요..소파밑 침대밑은 청소기 본체 높이가 좀 있다보니 그냥 막 수월하진않아서 예전에 그 멍청한 로봇도 함께 쓸 작정이고요..거치대 뒷면 조이는 나사 플라스틱 부분이 깨져와서 문의하니 하나 더 보내준다고해서 다행이고요..그리고 아주 가볍진 않지만 후다닥 하고선 무리를 느낄정도의 무게는 아니에요..정들면서 더 유효하게 사용할 예정입니다.
"343,100",평점5,테팔,21.10.29.,2020년형테팔 TY5510,"무선청소기 바꾸려고 온갖 브랜드, 상품평, 가격 꼼꼼히 보고 구매했는데, 사용해 보니 정말 만족스러워서 후기남겨요^^일단 날렵하고 가"
"343,100",평점5,테팔,21.10.24.,2020년형테팔 TY5510,청소기 다양하게 다 사용해 보았는데요이거 정말 물건입니다!!! 다이슨은 2년쓰다 배터리 가는데 청소기값만 해서 폐기했고 코드제로도 광고에 비해 성능이 그리 좋지 않고 청소기 소음이 심하고 무엇보다 무거웠습니다 저가 제품은 이야기 안해도 다들 아실것 같아요..정말 청소를 좋아하는 제게 운명의 청소기 입니다 성능은 기본이고 조용해서 밤에도 청소가 가능하구요가벼워서 침구청소 틈새청소 너무나 손쉽게 하고 있어요무엇보다 헤드부분이 유연하고 롤링이 부드러워서 청소를 힘 안들이고 하게 되네요 분리해서 씻는것도 너무 편하구요 정말 일주일 가까이 고민하다 블로그 리뷰 다검색 해보고 고민고민 끝에 구매했는데 후회 1도 없어요 이 가격에 이정도 구성에 이정도 성능이라니..테팔이 왜 사랑받는 가전인지 알거 같아요테팔의 다른 제품들에대한 신뢰도도 이제품 덕에 한껏 올라갔어요. 다이슨과 코드제로 비스포크에 100만씩 쓸 필요 하나도 없을것 같아요 가격은 저렴하고 성능은 더 뛰어난테팔 무선청소기 하나면 청소걱정 끝끝끝 !!!힘세고 조용하고 합리적 가격에 감사드려요주변분들에게도 적극 추천 합니다 다이슨 100개 줘도 안바꿔요!!!!
"343,100",평점5,테팔,21.10.29.,2020년형테팔 TY5510,"주문한 날 포함 3일째에 거치대랑 같이 받았습니다. 배송 빠르네요 :)거치대 봉 끝부분에 유격이 있긴 한데 이건 넘어가기로 하고, 본품은 만족감 좋습니다.역시 BLDC모터라 그런가 조용하구요 터보모드 파워 훌륭하네요.부모님 댁에 다이ㅅ v10 있는데 걔는 소리가 너무 카랑카랑 거슬려서..흡입력이 딸린다는 리뷰를 좀 봤는데, 그분들은 그냥 유선청소기 써야하는게 아닌지..현재 발견한 단점이 하나 있는데, 헤드를 천천히 밀면 롤러 돌아가면서 생기는 바람에 먼지나 머리카락이 날립니다. 약간은 빠르게 밀어야 될 것 같아요"
"343,100",평점4,테팔,21.12.02.,2020년형테팔 TY5510,"유선쓰다가 고민많이 하고 구매했어요소음을 포기하고 강력한걸 할까 아니면 적당한 소음에 적당한 흡입력을 구매할까 하다가구매평이 좋아 믿고 구매했어요거치대도 함께 배송되었고, 추가 밧데리 구매하려다가 가격이 너무 나가서 구건 다음기회로 하고요스틱형은 처음써봐서 그런지 깃털처럼 가볍다 라고 박스에 광고가 있는데, 짧게 해서 솔브러쉬 껴서 사용시 손목이이이…깃털처럼은 아니더라구요. 저한테 필요한 구성품만 있어서 좋았구요 따로 배송된 거치대 아니여도 본품에 들어있는걸로 벽에 안걸어도 좋으네요단, 무선충전이라 아무래도 약ㅎㅐ서 아쉽긴해요"
"343,100",평점5,테팔,22.01.04.,2020년형테팔 TY5510,청소기 망가져서 고민하다가 구매했습니다! 집에 테팔 스팀이있는데 흡입력이 좋아서 구매해봤는데 소음도 적고 흡입력진짜 좋네요 ㅠㅠ 두묘집사인데 앞쪽에 브러쉬쪽에 털이 많이 낄까 걱정했는데 생각보다 잘안끼고 그냥 흡입해주네요.. 이것은 갓 인생템.. 가성비??침구청소기도 이불잘안밀리고 털만 쏙쏙 잘 빠셔서 힘이 덜 들어가요!!집사시면 이거 추천해드리고 싶을정도????????소음이 적으니깐 애들도 별로 안싫어해요 처음에 쓸때는 소음이 별로 없어서 이게 잘 되는건가싶었는데 애들컬 흡입하는거 보자마자 이건 진짜 될 청소기네 하면서 너무 좋았습니다..오래 사용할수있길????????????
"343,100",평점4,테팔,21.09.27.,2020년형테팔 TY5510,"흠..  오래 고민하다가 할인 많이 해서 좋은 가격에 샀습니다. 그 전 사용했던 청소기는 일렉트로룩스 zb2041? 하중심형 청소기였어요. 테팔은 제가 사용하던 모델에 비해 조용하구, 흡입력은 비슷한 거 같아요. 예전 것보다 신형이다 보니 청소통과 필터 청소가 편할 거 같구요, 제품에 필터 리필이 동봉되있어서 좋았어요.글구, 벽에 구멍을 뚫기 싫어서 거치대가 고민이었는데 레이블 거치대?를 함께 보내주셔서 고민 끝!솔도 정리 가능하고 조립도, 십자 드라이버가 있으면 여자 혼자서도 거뜬합니다. 아직 사용 기간이 길지 않아 성능에 대한 후기는 쓰기 어렵지만, 합리적인 가격에 잘 구매한 것 같아요.아, 근데..가벼운 건 솔직히 잘 모르겠어요.구매 결정하시는데 도움이 되길 바래요~"
"343,100",평점2,테팔,21.08.24.,2020년형테팔 TY5510,가격대비 너무 아쉬운 상품이네요.제가 청소를 좋아해서 무선청소기는 제조사별로 거의 다 사용해보았고 지금 저희집에도 3개의 무선청소기가 있는데(용도별로 다르게 사용 중) 주로 안방과 거실에 사용중이던 엘지 청소기가 무게가 너무 무거워 검색하다 테팔을 샀는데 단점이 몇가지 있네요(현재까지 장점을 찾지 못했음)첫번째-360도 회전하다 보니 헤드가 지 마음대로 돌아다녀요.제가 원하는 목표물로 한번에 조준해서 닦기가 힘드네요.두번째-헤드가 너무 좁아요. 타사 청소기는 헤드가 넓어서 한번 밀때 넓은 부위를 밀 수 있는데 지금 저희집에 사용중이던 청소기들보다 훨씬 좁네요.셋째-배터리 잔량표시가 없어서 현재 배터리가 어느정도 남은 상태인지 전혀 알 수 없어요.넷째-충전을 시킬때 본체부분을 분리시켜야 충전이 가능함.이거 진짜 불편한거 같아요.더 저렴한 테팔 청소기도 많이보이던데 요게 가격이 잴 높은거라 성능 및 기능 면에서 당연 좋을줄 알고 구입한건데ㅠ 유감스럽습니다......다시 박스 포장하기가 번거롭고 귀찮아서반품은 못할거 같고 놔뒀다가 다른 청소기 고장나면 사용해야겠네요ㅜㅠ구매 고려중이신 분들 꼭~!!! 참고하세요.좋은 후기들에 좀 의아한?? 이상 무선청소기를 다양하게 많이 사용해본 사람의 솔직한 후기였습니다.
"343,100",평점5,테팔,21.11.18.,2020년형테팔 TY5510,정말 청소기가 넘 필요해서 한참 알아본지가 석달넘었어요.첨 고민끝에 인터넷보고 후기 좋은 상품을샀다가 소음과 삐 이명소리가 넘크고 머리가 아퍼 반품후 구매에 더 신중해 지더라구요. 마침 블프로 다이슨과 고민하다 세일도 많고 가격도 착하고 as도 생각하고 브랜드라 후기도 참작하고 이제품을 구매했는데 만족합니다. 흡입력이 정말 세지는 않지만 이정도 흡입력도 카페트먼지 청소도 문제없네요.디자인도 예쁘고 조립 충전 물청소등 쓰기도 편해서 좋아요.이번엔 오래 잘 쓰렵니다.
"343,100",평점5,테팔,21.11.15.,2020년형테팔 TY5510,전에 쓰던 청소기는 테팔 에어포스라이트 빨간색이였는데 가격대비 만족하면서 2년 잘사용했었습니다. 그래서 청소기 테팔 제품에 믿음이 있었는데...이번에 고장나서 똑같은거 구입할까 하다 한단계 업그레이드해서 좀 더 비싼걸로 구입해 보았네요. 일단 디자인이 고급스러워서 맘에 들었고 가볍습니다. 그리고 먼지통이 위에 달려있어서 무게중심이 위에있어 방향전환이 휙휙 잘돌아가고 소파아래 부분에도 잘 들어갑니다. 이게 장점이자 단점같아요 대신에 팔이 좀 더 아픕니다. 전에 것에는 먼지통이 아래있어서 묵직하니 중심을 잡아주어 안정적이였다면 휙휙돌아가니 좀 불안정했는데 적응하니 괜찮습니다. 강약 조절하는것이 없고 소리가 적어서 먼지 흡입이 잘 되나 싶었는데 왠만한 크기 먼지 과자부스러기 다 잘 빨아들이네요. 소음이 굉장히 작다는게 장점이예요. 거치대에 걸어놓으니 비싼 청소기처럼 뽀대나네요 아직까진 별 불만없이 사용중입니다. 고장없이 오래 사용했음 좋겠어요
"343,100",평점5,테팔,21.10.23.,2020년형테팔 TY5510,"거치대 같이 있는 구성 너무 좋네요!!저희집은 청소기자리에 구멍 뚫을수 있어서 아예 고정해뒀는데부속 헤드들 같이 거치 되는거 너무 좋습니다!따로 보관 할 걱정 안해도 되고, 한눈에 보이니 좋아요충전도 제품 거치 하면 바로 되니까 편하더라구요~헤드가 휙휙 잘 움직이는데침대 밑이나 장애물 많은 곳에서 머리만 요리조리 돌려서 청소할수 있어서 편했어요손목약한 사람도 충분히 쓸수 있는 무게 같아요소음도 기존에 쓰던 유선 청소기들보다 훨씬 적습니다!완전 만족해요!"
"343,100",평점5,테팔,21.10.21.,2020년형테팔 TY5510,받아보고 세번써본후기입니다.일단 저는 유선청소기만쓰다가 선도불편하고소리도커서 무선청소기 가성비괜찮은거 찾던중 우연히 테팔제품을보게되서 반신반으로 구입하게됐어요.일단 가격면에서 괜찮은거같아 큰맘먹고 처음으로무선청소기구입!ㅋ받아보고 써보니 이런게 무선청소기구나 싶더라구요 비싼청소기는 멈두도안나서 테팔로산건데 저는 이제품 만족해요.일단밀리는것도 부드럽게잘밀리고 소리도정말 작아서 청소할맛이나더라구요 ~ 무게는 그리가벼운편은아니지만 전에쓰던저렴이제품이 더 무거웠어가지구 이건괜찮은거같아요.역시무선청소기가신세계네요 ㅎㅎㅎ진작바꿀걸ㅋㅋ 이리편한것을ㅋ이정도면 성공이네요ㅋ 다만 배터리잔여량 표시가없는데 아쉽지만 크게불편한건아니니괜찮아요 쓰다가갑자기꺼지면 떨어졌구나 생각해야겠어요ㅋㅋ호불호가 갈릴거갔지만  저는 완전만족입니다!
"343,100",평점5,테팔,21.11.16.,2020년형테팔 TY5510,"청소가 재밌어요!일단 해드 부분이 부드럽게 잘 돌아가서 갠적으로 나무 편합니다. 완전 가벼운건 아니고 바닥에 끌고다니면 무리없이 청소 가능합니다! 흡입력도 좋은것같아요 워낙 먼지나 부스러기, 머리카락 등을 데일리로 청소할 용으로 산거라 이대로 만족. 부스터 모드도 때에 따라 같이 잘 활용하면 좋을 것 같아요! 같이 주신 거치대 한쪽 안에는 녹이 슬어있던데... 주신건 좋지만 확인을 해보시고 보내야 할 듯. 청소시간은 34평 집 꼼꼼히 돌고나먄 꺼지는 정도? 아직 더 써봐야겠지만 지금으로썬 완전 만족 ;) 색상도 고급진 로즈색이라 예뻐요."
"343,100",평점5,테팔,21.10.27.,2020년형테팔 TY5510,앞에 사용했었던 무선 청소기가 몇번 사용하지 않았는데 금방 고장이 나서 반신반의 몇번을 망설이다 테팔을 믿고 구매했는데 흡입력도 좋고 소리도 적당합니다.무게도 너무 가벼운것 보다 적당해서 청소하기 수월합니다.구성품도 딱 필요한거만 있어서 너무 좋고요.매트리스나 이불 먼지 청소 정말 잘 됩니다.벽에 구멍 뚫기 싫은데사은품으로 주신 거치대도 너무 유용하네요.가격도 저렴하고 성능도 좋고 디자인도 이뻐서가성비 짱이네요.판매자분 응대도 빠르시고 친절하셔서 모두 만족합니다.많이 파시고 번창하세요 :)
"343,100",평점5,테팔,21.11.18.,2020년형테팔 TY5510,"다이슨 쓰다가 배터리 교환이 어렵고 비용도 비싸서,배터리 교환할 돈으로 테팔 무선청소기 구매했습니다. 거치대 조립도 쉽고, 청소기 헤드도 부드럽게 움직입니다. 일반 모드와 부스터 모드가 있는데, 부스터 모드는 다이슨 강력모두랑 흡입력이 비슷한것 같습니다. 무게도 다이슨 보다 가볍습니다. 가성비 있는 제품이고 가장 큰 장점은 배터리 탈착이 가능해서 나중에 배터리 효율이 안좋으면 as받을 필요없이 배터리만 추가로 사서 쓰면 되서 좋을것 같네요."
"343,100",평점5,테팔,21.12.23.,2020년형테팔 TY5510,10년넘게 유선 청소기 사용하다가 끌고 다니다가 사용포기하고 청소기 방치..무선청소기면 좋겠다 싶은데도 이거 괜찮네 할만한 것은 너무 말않되게 비싸고 십만원대도 보면 소음이나 성능이 좀 많이 떨어져 오래는 못쓸거 같고 그랬는데 어느날 우연히 본 홈쇼핑에서 이 청소기를 설명하고 있었는데 이거다 싶었지요.성능 디자인 가격대도 괜찮더라구요.그래서 네이버에서 찾아 리뷰도 많이 보고 그리고 구매하게 되었습니다. 잘 도착했구요.딱 제 생일날에 도착했었습니다. 잘쓰고 있구요.아직은 손에 익숙치 않아 손목에 힘이 좀 많이 들어가지만 차차 편해질거라 생각합니다.돌린후 청소기 내부청소가 쉬어 더욱 좋습니다.쓰면 쓸수록 구매 잘했다는 생각이 듭니다.
"343,100",평점5,테팔,21.10.21.,2020년형테팔 TY5510,요새 삼성 Lg 다이슨 등 핫한청소기라 거치대이벤트 있길래 후딱 주문햇어요. 거치대가 먼저오고 다음날 청소기 도착~거치대 조립하는데 충전대가 없어 깜짝놀랏는데이건 본품에 들어있군요.. 참고하시길..  ㅎㅎ거치해놓고 휘청거림같은거 없고 벽에 구멍 안뚫어서 더 좋고 추가구성품 다 들어잇고 거치대 중간에 구성품 꽃을자리 있어요. 예비필터도 1개씩 추가로 잇고.무게는 적당. 연결대나 청소통비우는거 다 원터치분리로 편하고 버튼 한번만 눌러줌 자동으로 도니 이것도 편리. 소음도 준수합니다. 지금 데커앤데커 휘파람핸디 쓰는데 넘 시끄러워서 차량용청소기로 보냇어요 ㅋㅋ 이정도면 조용하죠~배터리는 기본 1개들어잇고 4~5시간 충전에 2~30분작동.청소를 30분 넘게 하지는 않으니 적당합니다. 배터리무게도 적당해요. 동생이 코드제로 쓰는데 2년도 안되서 배터리 방전대서 추가구매하려니 돈도 들고 짜증난다고 하던데 부디 내구성 좋길 바래요ㅎㅎ최저가에 거치대도 받고 차이슨같은것보다 브랜드도 잇고 굳이 8~90짜리 안사도 갖출거 다 갖춰서 좋네요~잘쓸게용
"343,100",평점5,테팔,21.10.29.,2020년형테팔 TY5510,"무선청소기 바꾸려고 온갖 브랜드, 상품평, 가격 꼼꼼히 보고 구매했는데, 사용해 보니 정말 만족스러워서 후기남겨요^^일단 날렵하고 가벼워서 주부인 제가 쓰기에도 편하고요 마룻바닥, 매트 가리지 않고 매끄럽게 잘 밀려요~ 코너링도 좋구요!청소 후 모아진 먼지를 보니 뿌듯♡ 먼지흡입 잘 됩니다~또 한가지, 저희 아파트가 층간소음이 심해서 무선청소기 윗집에서 드르륵 하는 소리가 거슬렸는데 바닥긁는 소리가 거의 없어서 깜짝 놀랐답니다. 맘편히 청소할 수 있어서 ?? ?? 악세서리 중에 틈새청소할 수 있는것도 있어서 나중에 대청소할때 잘 쓰겠어요~거치대 포함이고 조립은 다행히 쉬워서 저 혼자 약간 버벅거리며 완성했습니다담에 한달 후기도 써볼께요~"
"343,100",평점5,테팔,21.10.22.,2020년형테팔 TY5510,"다이슨부터 코드제로 차이슨까지 여러종류 써봤는데 테팔은 가격대비 진짜 최고네요^^와이프가 티비광고보고 하나 더 사자고해서 구매했는데 완전 만족입니다 ㅎㅎ이가격에 이성능이면 어느정도의 단점도 안보이네요 ㅎㅎ그냥 사세요 비싼거 살 필요 없습니다다만 아쉬운건 거치대 중간 나사가 작아서 잘 안들어간다는 리뷰가 보이던데 저 역시 그랬고 대신 집에있는 큰 드라이버로 쉽게 조였습니다 ㅎㅎ 참고 해주세요^^암튼 계속 써보면 알겠지만 첫인상은 나쁘지 않네요흡입력도 좋고,소리도 이정도면 나쁘지 않습니다로즈골드 색상도 생각보다 귀엽습니다!!"
